sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone closed a jacket using glue.,improbable,0.0588235294117647,0.8235294117647058,0.0588235294117647,0.0588235294117647,-9.293106260582288,19.46872443073824,-28.49004420019972,19.46872443073824,-3.7392803747579206
Someone closed a jacket using a word.,inconceivable,0.0,0.0,0.1612903225806451,0.8387096774193549,-2.444229833632514,6.69062789966253,-1.308597048082083,6.69062789966253,-3.6866613664554606
Someone closed a jacket using a zipper.,probable,0.9743589743589745,0.0,0.0,0.0256410256410256,-21.24852679230762,12.882251233951845,-16.820023818960465,12.882251233951845,-4.878971562450874
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,5.71575664102579,10.567372281465168,-14.273757149535703,10.567372281465168,-2.730997701180898
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,8.801398121300817,-0.5555181243798311,1.009237224363285,-0.5555181243798311,-2.0085870785588376
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,-10.165817830156467,3.442823014968334,-2.667559469637534,3.442823014968334,-1.8947698513480558
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,7.684379709622558,-6.531574365085836,12.007079574460988,-6.531574365085836,-2.994750243144927
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,-5.694892679444906,15.196550883510284,-16.547411461142808,15.196550883510284,-3.571884057230717
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,-5.8027146409515264,10.249478510109618,-16.554914328389945,10.249478510109618,-4.16368649109846
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,-2.1255987133078724,13.879023610815159,-7.96417466204883,13.879023610815159,-1.906719746516845
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,-1.2402831467846571,-2.469506587525869,-4.421798810638887,-2.469506587525869,-2.3402672000477303
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,8.000355026168748,6.750890986917188,9.746861861506067,6.750890986917188,-5.613407577832578
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,4.878797088613659,8.763153333787859,16.375254279410527,8.763153333787859,-4.753135707740234
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,-10.737164883894064,13.550055575139666,-17.468639028209815,13.550055575139666,-3.2992317162541704
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,-9.859383604872793,5.154638920220954,2.0515452534345275,5.154638920220954,-5.188112773534279
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,-8.460641384244049,9.724977827776033,-14.085111100939383,9.724977827776033,-4.128373470196474
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,9.867494158518708,6.333941999073218,18.84393619086675,6.333941999073218,-7.531559855416267
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,3.1727343902569642,18.480079553190016,-6.9405603576341575,18.480079553190016,-5.579213288833275
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,-3.601926479829096,0.12066960551239614,12.371788312106727,0.12066960551239614,-8.934807623481063
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,-15.083910052627001,9.981580854790474,-37.14670844582595,9.981580854790474,-3.1786599765452115
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,-22.020634503157904,-6.352698804556379,-32.30207369219492,-6.352698804556379,-2.7923668890973548
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,-13.322088611531958,14.870159789145504,-25.68352375373931,14.870159789145504,0.31828282324580326
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,-20.031502612815757,-14.962387417262963,-34.47850685736319,-14.962387417262963,-1.5460586657345265
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,-2.91285073733299,5.215257453334446,-22.724258446341103,5.215257453334446,-3.089379956246714
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,-13.789813282474444,12.954191651811385,-42.60693362757274,12.954191651811385,-2.254286661769767
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,-12.414379783708906,14.514652188973624,-20.485705132726743,14.514652188973624,-3.6523390016359256
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-12.396282616160615,-1.8170474243054873,-15.92233864743942,-1.8170474243054873,-1.902915546665714
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,-23.227403279770968,17.212365035185968,-39.32176785905784,17.212365035185968,-4.3259098906560185
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,-22.90112689908353,11.76650097653194,-28.447794950096654,11.76650097653194,-4.1888150759011715
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,-19.358956288390218,6.623819339323541,-23.57031705698352,6.623819339323541,-2.4636096506462
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,-27.787382902351617,17.471530307366226,-34.5933732797588,17.471530307366226,-3.6865897151233797
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,-7.242514599594955,8.158919232535995,-24.543808494753087,8.158919232535995,-3.7246714337149527
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,-10.889835568471327,-5.595040433640982,-19.697789388203894,-5.595040433640982,-5.2151863444226825
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,-14.98426086951813,18.363806006757432,-6.053668406757259,18.363806006757432,-4.511599883342778
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-17.89645623932656,-5.391373706117312,-24.47390763123039,-5.391373706117312,-4.860508608545944
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,5.456131973703913,5.032012061066167,-3.5289979096565576,5.032012061066167,-3.2139058949226307
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,4.002562471831161,4.235028279755087,-7.5372807461282845,4.235028279755087,-2.4725553608347193
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,8.88697382684931,7.144412461685807,3.1800611797094076,7.144412461685807,-2.3363229578396565
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-10.256318572631699,-3.7299819887729555,-5.642718352228568,-3.7299819887729555,-3.6287243760151484
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-21.541841478802375,15.024797817606524,-23.09826466472455,15.024797817606524,-3.3181416258658705
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-11.152851431205168,11.446034006297388,-22.126569219404917,11.446034006297388,-1.7650809090328048
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-20.70890931472898,20.621615106213806,-26.3507381388752,20.621615106213806,-3.163898291708232
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-13.069748645726479,13.234920531812104,-22.597934956537017,13.234920531812104,-3.8791129778036373
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-9.76126009889634,-2.827201596182098,-12.937014468967401,-2.827201596182098,-4.980389307210698
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,7.661551485187482,5.144868485268997,-9.240230410498919,5.144868485268997,-2.4374601924374377
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,-4.788200265430922,10.875885128046916,-11.316584702217938,10.875885128046916,-3.1630029168187184
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-2.435630191404533,-3.2501065574471237,-7.711314546078583,-3.2501065574471237,-4.269906276465273
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-9.682651975705157,15.502094805658285,-33.05013361485916,15.502094805658285,-5.0837369974985975
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-6.249398487092503,6.25098747075978,-19.634912485401305,6.25098747075978,-3.590761849259435
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-17.06126672215138,10.263526403458991,-24.38566033435587,10.263526403458991,-4.982446836465352
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-8.165115310990162,3.417215749986262,-22.215027110105495,3.417215749986262,-3.8045758761048494
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,1.0273258232511306,3.768406539757418,-5.391420493370707,3.768406539757418,-7.768575786241543
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-12.776639597973759,1.6217018961975591,-9.460541647792482,1.6217018961975591,-6.947862822852729
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,-4.28999845686687,8.933414498038184,1.6520146583300184,8.933414498038184,-5.6368373631940285
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-13.693309931476959,-4.011441667194802,0.6818501949024665,-4.011441667194802,-5.6816993709378005
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,-7.143185596891723,13.342887536651013,-32.48737112483683,13.342887536651013,-6.27520867479736
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,-16.036198637203363,13.557320199637932,-42.67372711122333,13.557320199637932,-5.56585539887747
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,-1.878928368214961,8.113068749025775,-17.723410239123538,8.113068749025775,-5.0461035995325965
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-13.271954861281863,12.869519842318127,-36.58803916108121,12.869519842318127,-5.769843739148458
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,-3.676192714983423,13.925381725156669,-17.88656147588364,13.925381725156669,-3.647725698738668
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-3.4091645866717677,6.049631357536868,-12.682041986056051,6.049631357536868,-4.3602811246726
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-1.8514515571132555,21.530519675327874,-10.102846838184462,21.530519675327874,-3.2436629662247505
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-15.233488435212438,6.887686097897531,-18.496811983589176,6.887686097897531,-4.701920069039095
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-20.35464210607329,10.485661990981777,-19.372639263730832,10.485661990981777,-5.925234245534427
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-14.373424465321866,12.767718160369217,-23.961645508866347,12.767718160369217,-4.34392397202566
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,-25.330246207574067,16.985433413767883,-35.9675765566359,16.985433413767883,-4.730482428007951
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-9.89287648069326,0.7962918727690855,-25.258231379389358,0.7962918727690855,-5.373852675694
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,-12.257206429772523,10.001952047051592,-22.830005063480815,10.001952047051592,-4.112265933912091
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,-27.72280531643511,8.45924434351895,-28.498346423084186,8.45924434351895,-4.65720029280132
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,-7.453166554979556,15.102894913934009,-23.11128767422158,15.102894913934009,-4.927326652064757
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-33.50316185016367,9.28104475521123,-45.71071666354819,9.28104475521123,-5.563933597267544
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,-3.605264193666983,10.925809074699394,-18.72720995484859,10.925809074699394,-2.9216510672251044
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,-12.121149446967257,3.4795959123704057,-13.97021533169976,3.4795959123704057,-4.293594480690496
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,-7.396833625572229,12.109898426923104,-6.084910666144301,12.109898426923104,-3.1301361643730448
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-11.153632304615126,-7.15661158568855,-14.694660024814006,-7.15661158568855,-6.606302361311692
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,-4.555350873204678,3.5715935767023588,-18.058714469245416,3.5715935767023588,-3.908542501347404
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-4.87097176952165,8.47156016839307,-18.726949008673763,8.47156016839307,-4.163924012603084
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,-7.92945347298402,4.9357201250774105,-16.59096563332275,4.9357201250774105,-4.65091319263437
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-15.156785488440484,2.3766508769369254,-26.19624040476385,2.3766508769369254,-3.600141514705215
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,3.952472956080568,14.998570165057469,-3.2416695398343736,14.998570165057469,-5.9620598382381695
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-11.289271746458105,14.43565567257494,-10.87030821341288,14.43565567257494,-5.1236534976958374
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-5.183483828928868,16.438835310638666,1.9217140208493806,16.438835310638666,-5.939017870668602
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-24.16612137732668,20.543417493202803,-15.20123462970565,20.543417493202803,-6.298569659580343
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,9.666862453954028,3.0411946376985473,4.25619435109382,3.0411946376985473,-4.2405631720115595
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-19.149601640678814,1.594268565033782,-9.584685315117467,1.594268565033782,-3.3435414495598668
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-13.339348994977804,20.47551238497016,-16.592843310348666,20.47551238497016,-2.9996397327793685
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-11.869740286032227,-1.0425071972745545,-9.076276332299745,-1.0425071972745545,-3.648864226765707
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,-2.592260691667219,14.857751310235313,-19.059580196439367,14.857751310235313,-3.0864577513990294
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-13.043176745575265,15.728950061049858,-21.014722686667966,15.728950061049858,-3.0009996670809853
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,8.505968380314686,16.833711494960863,-3.479036115599351,16.833711494960863,-4.686371716308878
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-12.431058085184969,3.5661288394835537,-2.482480205086817,3.5661288394835537,-4.552597577000786
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,-4.373249212249636,11.006294957143169,-18.545542889789992,11.006294957143169,-5.201995535148183
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,-2.8784614702137015,11.035416787723172,-16.224051603614228,11.035416787723172,-5.309222207854553
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-6.5691725552308515,14.024126928263438,-13.936137201422163,14.024126928263438,-4.646013740964623
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-0.24031512921347264,-5.596458113943151,-3.39908154815641,-5.596458113943151,-5.8516910495483305
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-5.883152422535965,6.417160735508787,-28.614204640603585,6.417160735508787,-3.0451527642804552
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,-3.4340653500793827,4.370453508765121,-0.902885464139259,4.370453508765121,-4.7397586224109265
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,-0.4454122587608813,2.651415408726981,-20.669415703094135,2.651415408726981,-3.6712219623477043
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-3.828668881209893,6.596967330460361,-14.414002947716074,6.596967330460361,-4.179661879111524
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,7.9128898747408325,15.574481728117831,-15.924534556386348,15.574481728117831,-4.528656725974471
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,5.943650119462194,9.089060375022273,-5.712722143952279,9.089060375022273,-4.022248209037225
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,-12.430866009237608,22.65517716483255,-27.734333682144978,22.65517716483255,-4.087288803676037
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-1.6078141876270404,12.95557909605225,-9.54160950924481,12.95557909605225,-2.860238393472515
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,-15.366327968392852,-2.0574652070513184,-8.97441339130326,-2.0574652070513184,-4.591917374816138
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-10.93173429210326,-2.4846570554998144,-7.692024273330411,-2.4846570554998144,-4.939570221823986
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-36.41151073201292,16.354765438701918,-31.770681832611725,16.354765438701918,-5.728216260370395
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-1.6701404332957122,-3.132884640030321,-5.169962058403782,-3.132884640030321,-3.9545874479094616
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,-13.254568802516705,15.628181569418356,-34.82375216605479,15.628181569418356,-2.7772542452951683
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-14.481784139595675,11.48173973460586,-36.306276237660285,11.48173973460586,-2.7279693432701992
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-0.9499534237869112,10.828968964988842,-11.63919949182145,10.828968964988842,-2.674284993601278
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-17.469833963198358,0.7323056757392408,-17.42379859254143,0.7323056757392408,-3.7798580131527624
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,6.155191040107515,18.414328710684437,-15.364370985722076,18.414328710684437,-3.0101867649919707
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,0.6315846952549347,11.338311379773522,-18.02963903875024,11.338311379773522,-5.0446359889985946
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,19.881937625246614,7.918611037966482,13.040507813836852,7.918611037966482,-1.6503498650483786
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,4.720824778400584,-1.5528842981872968,-7.5562141344303555,-1.5528842981872968,-4.250465352345897
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,-9.321286642952693,-1.3503367087556666,-14.627956654623876,-1.3503367087556666,-2.265909884196431
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-22.465117526693273,4.85505071476187,-18.6884633230318,4.85505071476187,-2.748089105357135
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,-6.064204081031431,-1.0264402119325968,-16.03141125576915,-1.0264402119325968,1.1041560141185451
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-12.850289588811098,-4.446575798579633,-15.93301395149523,-4.446575798579633,-3.676209533381483
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,-17.71303677444226,1.0271915551892037,-23.029349194583922,1.0271915551892037,-2.72215420947493
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-11.220864809861988,1.1571987912431352,-18.741883350388527,1.1571987912431352,-2.638696658396764
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,-5.968484928301882,10.070052057889242,-14.610188861329913,10.070052057889242,0.1601966641918191
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-20.506510134525843,-3.3638514536432274,-44.537887042380376,-3.3638514536432274,-4.080653661945546
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,-20.23780119321894,14.848724848517907,-32.835702356155686,14.848724848517907,-2.768963343265737
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,-12.771517801584796,13.520320535853491,-28.40406585225694,13.520320535853491,-3.8055136606083906
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,-15.471825332619598,17.579316709200203,-29.195670746190316,17.579316709200203,-4.381541601811271
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,-22.25622429862863,4.9098153619013845,-29.5048325860705,4.9098153619013845,-3.5148896492500072
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,-24.097279952603515,25.2311313947653,-40.08609408078058,25.2311313947653,-4.160088250031786
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,0.5424787291131681,7.839704595737292,-19.281168203884505,7.839704595737292,-3.305454316316678
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,-17.57179786644807,7.90350847514764,-19.28565359267609,7.90350847514764,-2.7626560971055523
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-6.756266055367076,0.34165426932140663,-17.725790117923466,0.34165426932140663,-5.262549469916932
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,-15.941041778598576,12.863523865366284,-35.93583867385246,12.863523865366284,-4.030754451161588
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,-1.0502511903979688,6.7707459016623925,-15.222193583014466,6.7707459016623925,-5.038243331488496
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,-12.192103596059248,17.834010075289175,-17.38317862195042,17.834010075289175,-3.0386511888832386
