sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,0.8474425077438354,0.46500834822654724,-1.2706209421157837,0.46500834822654724,0.9634737968444824
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,0.7748098373413086,0.4696456789970398,-1.3349531888961792,0.4696456789970398,0.9906216263771057
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,1.2337480783462524,0.4905831813812256,-1.416769027709961,0.4905831813812256,1.3547725677490234
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,1.642688512802124,0.48114436864852905,-1.0492980480194092,0.48114436864852905,1.562576413154602
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,0.8345106840133667,0.46153852343559265,-1.3735852241516113,0.46153852343559265,1.0401360988616943
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,1.6342498064041138,0.4848555326461792,-1.0336281061172485,0.4848555326461792,1.434122085571289
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,1.2437744140625,0.4857132136821747,-1.3932366371154785,0.4857132136821747,1.2863917350769043
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,1.735445261001587,0.4821574091911316,-1.1668803691864014,0.4821574091911316,1.6433775424957275
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,0.9247633814811707,0.4728211462497711,-1.3482460975646973,0.4728211462497711,1.0996296405792236
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,1.7920246124267578,0.4824976921081543,-1.0675842761993408,0.4824976921081543,1.5472320318222046
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,1.4214062690734863,0.47549134492874146,-1.2009990215301514,0.47549134492874146,1.3037543296813965
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,2.024103879928589,0.491372287273407,-0.8452327251434326,0.491372287273407,1.729574203491211
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,1.1407263278961182,0.46789926290512085,-1.2669004201889038,0.46789926290512085,1.1862554550170898
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,1.3291412591934204,0.47983214259147644,-1.347069263458252,0.47983214259147644,1.3600091934204102
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,1.438880443572998,0.4733472764492035,-1.1542398929595947,0.4733472764492035,1.4643166065216064
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,1.805175542831421,0.5102303624153137,-0.9626643657684326,0.5102303624153137,1.6571681499481201
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,1.0072792768478394,0.47782790660858154,-1.4101306200027466,0.47782790660858154,1.096504807472229
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,1.310973882675171,0.4601205587387085,-1.2588932514190674,0.4601205587387085,1.2339231967926025
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,1.0871609449386597,0.46204429864883423,-1.4181221723556519,0.46204429864883423,1.070014476776123
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,1.2661137580871582,0.4660554826259613,-1.0969551801681519,0.4660554826259613,1.334792971611023
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,1.2714098691940308,0.4646570086479187,-1.3756896257400513,0.4646570086479187,1.2187137603759766
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,1.605116844177246,0.4579252302646637,-1.4624735116958618,0.4579252302646637,1.428585171699524
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,1.078599452972412,0.46324846148490906,-1.4581612348556519,0.46324846148490906,1.2035670280456543
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,1.8781410455703735,0.4890408515930176,-1.0945944786071777,0.4890408515930176,1.819657564163208
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,0.8433411717414856,0.4873298406600952,-1.4730494022369385,0.4873298406600952,1.0244673490524292
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,1.3016936779022217,0.5017683506011963,-1.25724196434021,0.5017683506011963,1.3866360187530518
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,1.3817880153656006,0.4899243712425232,-1.2710853815078735,0.4899243712425232,1.4716646671295166
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,1.7188255786895752,0.4736785888671875,-1.202959418296814,0.4736785888671875,1.7430399656295776
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,1.0545698404312134,0.4908630847930908,-1.4271240234375,0.4908630847930908,1.0570623874664307
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,1.4462075233459473,0.48342323303222656,-1.0613775253295898,0.48342323303222656,1.4154986143112183
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,1.2915273904800415,0.45937681198120117,-1.2813600301742554,0.45937681198120117,1.1649320125579834
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,1.5605645179748535,0.4853315055370331,-1.0748345851898193,0.4853315055370331,1.5451534986495972
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,1.0729376077651978,0.4539395570755005,-1.2002302408218384,0.4539395570755005,1.0246984958648682
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,0.8793342113494873,0.4728289246559143,-1.3631482124328613,0.4728289246559143,0.972251296043396
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,1.0542919635772705,0.44632795453071594,-1.5221014022827148,0.44632795453071594,0.9683241248130798
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,1.232311725616455,0.4439527988433838,-1.3520872592926025,0.4439527988433838,1.1959397792816162
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,0.7965446710586548,0.4505019187927246,-1.4292819499969482,0.4505019187927246,0.8802609443664551
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,1.3190314769744873,0.4680885672569275,-1.2916653156280518,0.4680885672569275,1.1322345733642578
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,1.5554866790771484,0.46791499853134155,-0.9821929931640625,0.46791499853134155,1.3195781707763672
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,1.9348697662353516,0.45987939834594727,-0.6423045992851257,0.45987939834594727,1.8001190423965454
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,1.2766447067260742,0.46863439679145813,-1.0878273248672485,0.46863439679145813,1.1296536922454834
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,2.0099644660949707,0.5021657347679138,-1.1571736335754395,0.5021657347679138,1.974411964416504
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,1.602781057357788,0.4777478575706482,-1.5209293365478516,0.4777478575706482,1.5439720153808594
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,1.7080192565917969,0.5229458808898926,-1.1507490873336792,0.5229458808898926,1.7859740257263184
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,1.0689526796340942,0.4768802523612976,-1.5297666788101196,0.4768802523612976,1.2026331424713135
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,1.4072208404541016,0.4926646053791046,-1.2295676469802856,0.4926646053791046,1.3223364353179932
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,1.6143605709075928,0.4933018684387207,-1.2056668996810913,0.4933018684387207,1.5138485431671143
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,1.8388545513153076,0.5260432958602905,-1.0049611330032349,0.5260432958602905,1.8602268695831299
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,1.2172151803970337,0.4878518581390381,-1.1300303936004639,0.4878518581390381,1.3765869140625
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,1.4702017307281494,0.4831690490245819,-1.1087267398834229,0.4831690490245819,1.2302311658859253
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,1.0574226379394531,0.47989457845687866,-1.2040482759475708,0.47989457845687866,0.9742646813392639
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,1.3538888692855835,0.47749942541122437,-1.1852540969848633,0.47749942541122437,1.276078462600708
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,0.78870689868927,0.45359906554222107,-1.2910807132720947,0.45359906554222107,0.9085969924926758
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,1.16650390625,0.48047688603401184,-1.3710064888000488,0.48047688603401184,1.2924391031265259
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,0.9142130017280579,0.46920275688171387,-1.6288948059082031,0.46920275688171387,0.982864260673523
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,1.5677778720855713,0.5002797842025757,-0.9925196170806885,0.5002797842025757,1.6423864364624023
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,0.6344284415245056,0.4619573950767517,-1.6140284538269043,0.4619573950767517,0.7828272581100464
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,0.9152039289474487,0.44990870356559753,-1.3823308944702148,0.44990870356559753,1.0767810344696045
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,0.8258587121963501,0.4620574116706848,-1.3502686023712158,0.4620574116706848,0.9945172667503357
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,1.6937146186828613,0.45775851607322693,-1.2153353691101074,0.45775851607322693,1.6196119785308838
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,0.8003621101379395,0.45164668560028076,-1.3091356754302979,0.45164668560028076,1.004257082939148
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,1.22748601436615,0.5128393769264221,-1.34852135181427,0.5128393769264221,1.246087908744812
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,1.1394753456115723,0.4944989085197449,-1.352515697479248,0.4944989085197449,1.3258061408996582
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,1.7470264434814453,0.5552201867103577,-1.0738279819488525,0.5552201867103577,1.5804964303970337
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,1.0618234872817993,0.49382397532463074,-1.3753671646118164,0.49382397532463074,1.2818952798843384
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,1.0656483173370361,0.4781513214111328,-1.4738969802856445,0.4781513214111328,1.1199955940246582
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,1.1637637615203857,0.47489994764328003,-1.4594666957855225,0.47489994764328003,1.1775259971618652
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,1.5454320907592773,0.517138659954071,-0.9552789926528931,0.517138659954071,1.6710991859436035
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,0.8169682025909424,0.4640633761882782,-1.5615782737731934,0.4640633761882782,0.9051495790481567
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,0.9345980286598206,0.4581391513347626,-1.2936534881591797,0.4581391513347626,1.0268256664276123
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,0.7963621616363525,0.4574264585971832,-1.423966884613037,0.4574264585971832,0.9429470896720886
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,1.86919367313385,0.4756740927696228,-0.9404394030570984,0.4756740927696228,1.693602442741394
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,0.611095666885376,0.453675776720047,-1.3946492671966553,0.453675776720047,0.8293986320495605
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,1.7192351818084717,0.48306095600128174,-1.1554605960845947,0.48306095600128174,1.483972191810608
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,0.8910382986068726,0.4506792724132538,-1.2118444442749023,0.4506792724132538,0.93233323097229
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,1.4978508949279785,0.48322802782058716,-1.0853984355926514,0.48322802782058716,1.36993408203125
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,1.000051736831665,0.45794081687927246,-1.1541380882263184,0.45794081687927246,0.9808472394943237
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,1.2269299030303955,0.4681558609008789,-1.4162852764129639,0.4681558609008789,1.0563884973526
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,1.0142035484313965,0.446077823638916,-1.305311679840088,0.446077823638916,0.9237779378890991
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,1.5287537574768066,0.46053510904312134,-1.070692539215088,0.46053510904312134,1.2161145210266113
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,0.9930984973907471,0.4483072757720947,-1.274012565612793,0.4483072757720947,0.9834856986999512
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,1.3782986402511597,0.4852800965309143,-1.1413830518722534,0.4852800965309143,1.2910711765289307
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,1.5200650691986084,0.4632245600223541,-1.3512744903564453,0.4632245600223541,1.2216534614562988
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,1.4880961179733276,0.46081575751304626,-1.0966455936431885,0.46081575751304626,1.338103175163269
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,0.967849850654602,0.47565197944641113,-1.3292019367218018,0.47565197944641113,0.9799894094467163
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,1.9963372945785522,0.4871182441711426,-1.0839757919311523,0.4871182441711426,1.8540509939193726
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,1.174768090248108,0.4758356511592865,-1.292016625404358,0.4758356511592865,1.271716833114624
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,1.535470962524414,0.46613219380378723,-1.2931764125823975,0.46613219380378723,1.3409676551818848
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,1.2361953258514404,0.4445685148239136,-1.3210783004760742,0.4445685148239136,1.2990700006484985
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,1.4713325500488281,0.4678735136985779,-1.2554481029510498,0.4678735136985779,1.1605528593063354
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,1.0854556560516357,0.44794729351997375,-1.1642193794250488,0.44794729351997375,1.104367971420288
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,1.46432363986969,0.49012938141822815,-0.9561529755592346,0.49012938141822815,1.4050695896148682
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,0.9829373955726624,0.4558549225330353,-1.3601479530334473,0.4558549225330353,0.9826852083206177
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,1.2513928413391113,0.45097455382347107,-1.3537112474441528,0.45097455382347107,1.4091440439224243
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,1.150781273841858,0.4369511604309082,-1.345460057258606,0.4369511604309082,1.2312264442443848
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,1.1933523416519165,0.45245611667633057,-1.3135566711425781,0.45245611667633057,1.4553508758544922
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,1.101557970046997,0.4398617148399353,-1.3926947116851807,0.4398617148399353,1.0818936824798584
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,1.2625041007995605,0.4836621880531311,-1.288646936416626,0.4836621880531311,1.245194435119629
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,1.2546112537384033,0.4474967122077942,-1.2225663661956787,0.4474967122077942,1.266382098197937
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,1.4398891925811768,0.5088226199150085,-1.0830457210540771,0.5088226199150085,1.4344089031219482
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,0.8116883039474487,0.46800124645233154,-1.2558987140655518,0.46800124645233154,0.9100160598754883
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,1.7360955476760864,0.46070417761802673,-1.0203710794448853,0.46070417761802673,1.2993645668029785
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,1.3101831674575806,0.45695066452026367,-1.2541756629943848,0.45695066452026367,1.0429319143295288
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,1.7371602058410645,0.4666413962841034,-0.7417936325073242,0.4666413962841034,1.487046241760254
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,0.9658361673355103,0.47039300203323364,-1.2364659309387207,0.47039300203323364,0.9076941013336182
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,1.5733948945999146,0.4656394422054291,-1.0527960062026978,0.4656394422054291,1.4436676502227783
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,0.7589423656463623,0.4569302499294281,-1.3747448921203613,0.4569302499294281,0.9980120658874512
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,1.2787387371063232,0.46688494086265564,-1.054218053817749,0.46688494086265564,1.3004865646362305
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,0.7458022832870483,0.45751118659973145,-1.4114289283752441,0.45751118659973145,0.9375496506690979
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,1.3680925369262695,0.46965447068214417,-1.248796820640564,0.46965447068214417,1.4218308925628662
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,1.2882452011108398,0.4548289179801941,-1.2913293838500977,0.4548289179801941,1.3848081827163696
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,1.2512071132659912,0.4798348546028137,-1.1295784711837769,0.4798348546028137,1.438442349433899
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,0.8513323068618774,0.4464147090911865,-1.3891130685806274,0.4464147090911865,1.0360846519470215
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,1.214842677116394,0.4473244249820709,-1.238152027130127,0.4473244249820709,1.1212738752365112
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,1.4498836994171143,0.4714092016220093,-1.3202738761901855,0.4714092016220093,1.2549500465393066
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,1.8301221132278442,0.4909310042858124,-1.0997867584228516,0.4909310042858124,1.6123896837234497
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,1.0420887470245361,0.47339797019958496,-1.2988626956939697,0.47339797019958496,1.1215951442718506
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,1.5871976613998413,0.45906877517700195,-1.10343337059021,0.45906877517700195,1.4096094369888306
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,1.4962916374206543,0.44699227809906006,-1.2618262767791748,0.44699227809906006,1.299261212348938
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,1.8022798299789429,0.4680822491645813,-0.8708146810531616,0.4680822491645813,1.7671949863433838
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,1.2244930267333984,0.4463008642196655,-1.30973482131958,0.4463008642196655,1.2035095691680908
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,1.3088724613189697,0.5082562565803528,-1.2769734859466553,0.5082562565803528,1.2333793640136719
