sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,-340.4326171875,-17.876808166503906,-97.2040023803711,-17.876808166503906,-20.253341674804688
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,-299.2464599609375,-16.635818481445312,-97.72561645507812,-16.635818481445312,-19.144620895385742
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,-294.7228698730469,-16.800819396972656,-99.61608123779297,-16.800819396972656,-18.426250457763672
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,-257.77642822265625,-18.03453254699707,-96.74629211425781,-18.03453254699707,-19.87138557434082
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,-337.8951721191406,-18.18825912475586,-101.62842559814453,-18.18825912475586,-20.792320251464844
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,-267.18524169921875,-15.527645111083984,-98.32666015625,-15.527645111083984,-18.7364444732666
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,-253.29287719726562,-15.685897827148438,-102.67565155029297,-15.685897827148438,-18.53030776977539
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,-314.263671875,-14.548134803771973,-96.82386779785156,-14.548134803771973,-16.281404495239258
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,-281.711181640625,-16.01825714111328,-100.78185272216797,-16.01825714111328,-19.039060592651367
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,-375.47442626953125,-17.994953155517578,-102.69375610351562,-17.994953155517578,-19.691669464111328
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,-371.80694580078125,-18.27972984313965,-102.6886978149414,-18.27972984313965,-20.179216384887695
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,-282.440185546875,-17.036788940429688,-95.82494354248047,-17.036788940429688,-16.38303565979004
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-353.8227233886719,-18.70962142944336,-104.12982940673828,-18.70962142944336,-20.332996368408203
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,-323.0762023925781,-19.385656356811523,-99.28949737548828,-19.385656356811523,-21.666749954223633
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,-279.4264831542969,-19.456106185913086,-102.20658874511719,-19.456106185913086,-21.270294189453125
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,-255.70318603515625,-16.409120559692383,-92.93336486816406,-16.409120559692383,-18.609073638916016
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,-295.1619567871094,-19.57436752319336,-103.19703674316406,-19.57436752319336,-21.646228790283203
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,-307.3497009277344,-19.408485412597656,-100.65668487548828,-19.408485412597656,-20.426273345947266
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,-288.7144470214844,-19.55213165283203,-100.56753540039062,-19.55213165283203,-20.3812255859375
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,-312.53997802734375,-18.808618545532227,-99.62637329101562,-18.808618545532227,-19.206745147705078
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-331.91632080078125,-19.299352645874023,-98.72299194335938,-19.299352645874023,-20.721467971801758
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,-289.4941711425781,-17.97580909729004,-100.22785186767578,-17.97580909729004,-18.78209114074707
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,-301.0294494628906,-19.654787063598633,-100.70260620117188,-19.654787063598633,-21.38540267944336
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,-286.9090270996094,-17.50643539428711,-96.76947784423828,-17.50643539428711,-19.709503173828125
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-301.0216064453125,-18.280086517333984,-101.64732360839844,-18.280086517333984,-19.907590866088867
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-248.841796875,-17.483966827392578,-95.86009979248047,-17.483966827392578,-19.294294357299805
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-317.5340881347656,-17.503087997436523,-102.19844055175781,-17.503087997436523,-20.294235229492188
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-283.71832275390625,-17.18443489074707,-99.29329681396484,-17.18443489074707,-19.660400390625
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-268.8797912597656,-17.545352935791016,-103.2866439819336,-17.545352935791016,-20.50243377685547
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-331.0446472167969,-16.951282501220703,-102.06653594970703,-16.951282501220703,-18.868221282958984
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,-330.62591552734375,-19.132610321044922,-101.17089080810547,-19.132610321044922,-21.298669815063477
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,-298.3439636230469,-16.781749725341797,-101.5909423828125,-16.781749725341797,-19.120439529418945
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-324.5488586425781,-18.823747634887695,-103.62259674072266,-18.823747634887695,-21.26413345336914
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-295.6645812988281,-17.968393325805664,-105.1386489868164,-17.968393325805664,-20.768991470336914
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-287.3024597167969,-18.09428596496582,-102.78214263916016,-18.09428596496582,-20.728538513183594
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-360.07464599609375,-16.2962589263916,-97.31620788574219,-16.2962589263916,-18.66495132446289
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-302.58843994140625,-18.043407440185547,-104.71097564697266,-18.043407440185547,-20.69588851928711
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,-314.2109069824219,-17.90706443786621,-99.2198486328125,-17.90706443786621,-19.3317813873291
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-301.08294677734375,-18.717350006103516,-105.51892852783203,-18.717350006103516,-21.276708602905273
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,-250.81166076660156,-18.09912109375,-102.60277557373047,-18.09912109375,-19.93145751953125
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-313.2076416015625,-18.852012634277344,-102.09416961669922,-18.852012634277344,-21.28737449645996
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,-305.94512939453125,-19.467737197875977,-95.84847259521484,-19.467737197875977,-21.315711975097656
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,-310.79827880859375,-19.00143051147461,-95.82371520996094,-19.00143051147461,-20.8642520904541
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,-275.28240966796875,-18.922916412353516,-95.85441589355469,-18.922916412353516,-20.327957153320312
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-313.53802490234375,-19.02529525756836,-96.3360366821289,-19.02529525756836,-21.205753326416016
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,-249.66973876953125,-17.542991638183594,-101.22022247314453,-17.542991638183594,-19.135852813720703
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-275.37811279296875,-17.929157257080078,-104.6856918334961,-17.929157257080078,-21.300094604492188
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-269.0089416503906,-16.925264358520508,-99.76547241210938,-16.925264358520508,-17.886070251464844
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-295.10577392578125,-17.757858276367188,-104.62915802001953,-17.757858276367188,-20.655603408813477
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-328.041259765625,-16.931209564208984,-99.25762939453125,-16.931209564208984,-20.05269432067871
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-291.1140441894531,-18.967315673828125,-101.73030853271484,-18.967315673828125,-21.4559326171875
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,-280.3501892089844,-16.310388565063477,-96.34904479980469,-16.310388565063477,-17.133888244628906
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-297.1917724609375,-18.772897720336914,-100.74930572509766,-18.772897720336914,-22.336055755615234
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,-312.6440124511719,-18.92034149169922,-104.6185073852539,-18.92034149169922,-21.210704803466797
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,-312.3218078613281,-18.78356170654297,-101.69550323486328,-18.78356170654297,-20.564390182495117
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,-300.1957092285156,-18.401836395263672,-94.40829467773438,-18.401836395263672,-19.933353424072266
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-308.8297424316406,-18.187686920166016,-103.66778564453125,-18.187686920166016,-21.244029998779297
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,-311.53778076171875,-17.61079978942871,-97.28974914550781,-17.61079978942871,-19.526607513427734
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,-330.5387878417969,-19.45479965209961,-101.10564422607422,-19.45479965209961,-20.697877883911133
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,-262.9691162109375,-16.06508445739746,-99.18201446533203,-16.06508445739746,-15.844526290893555
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-314.0095520019531,-19.102758407592773,-103.60613250732422,-19.102758407592773,-20.943267822265625
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,-332.73712158203125,-17.694232940673828,-102.69117736816406,-17.694232940673828,-19.29368019104004
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-303.52008056640625,-18.359107971191406,-108.00875854492188,-18.359107971191406,-18.972429275512695
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,-295.00762939453125,-15.292933464050293,-95.75889587402344,-15.292933464050293,-15.129593849182129
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-325.4844970703125,-17.656747817993164,-103.17353057861328,-17.656747817993164,-19.60077667236328
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-306.57275390625,-16.986164093017578,-104.55352020263672,-16.986164093017578,-20.686439514160156
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-311.0255126953125,-17.195404052734375,-103.5953369140625,-17.195404052734375,-20.672500610351562
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-322.91680908203125,-17.597387313842773,-96.76317596435547,-17.597387313842773,-19.60041618347168
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-305.8188781738281,-17.47576904296875,-102.11421966552734,-17.47576904296875,-20.635875701904297
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,-293.0805358886719,-18.13163185119629,-100.1700668334961,-18.13163185119629,-19.809711456298828
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-290.19287109375,-17.996719360351562,-105.11454772949219,-17.996719360351562,-19.956111907958984
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-314.3092346191406,-16.189098358154297,-93.84784698486328,-16.189098358154297,-16.81127166748047
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-300.0751037597656,-17.798656463623047,-101.1537857055664,-17.798656463623047,-20.627042770385742
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,-274.7950439453125,-17.708221435546875,-94.41883087158203,-17.708221435546875,-19.18712043762207
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-248.36990356445312,-17.733116149902344,-99.80062866210938,-17.733116149902344,-19.6204891204834
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,-248.04867553710938,-16.208837509155273,-93.90677642822266,-16.208837509155273,-17.599266052246094
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-275.07647705078125,-19.056028366088867,-96.35369110107422,-19.056028366088867,-21.3038387298584
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,-266.46728515625,-17.47625732421875,-103.67103576660156,-17.47625732421875,-19.57891273498535
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,-276.74237060546875,-18.831754684448242,-101.69853210449219,-18.831754684448242,-20.389293670654297
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-273.5302429199219,-16.6651668548584,-100.30685424804688,-16.6651668548584,-19.103649139404297
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-307.189208984375,-17.326168060302734,-102.75179290771484,-17.326168060302734,-19.337142944335938
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-300.7250061035156,-17.630123138427734,-99.24736785888672,-17.630123138427734,-18.000198364257812
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,-307.6502685546875,-17.566312789916992,-105.03158569335938,-17.566312789916992,-18.297298431396484
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,-287.0013732910156,-19.495851516723633,-101.21434783935547,-19.495851516723633,-20.722332000732422
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-308.0712585449219,-18.52764129638672,-101.66230773925781,-18.52764129638672,-21.336841583251953
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,-326.8023681640625,-16.496355056762695,-103.14867401123047,-16.496355056762695,-18.145524978637695
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,-338.20391845703125,-16.641504287719727,-104.12899017333984,-16.641504287719727,-19.54668617248535
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,-246.5552520751953,-15.697778701782227,-99.28170776367188,-15.697778701782227,-17.853008270263672
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-339.125244140625,-17.623973846435547,-101.68492889404297,-17.623973846435547,-19.869157791137695
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,-284.494873046875,-17.214208602905273,-99.72265625,-17.214208602905273,-19.08146858215332
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-327.4708557128906,-18.416996002197266,-98.74297332763672,-18.416996002197266,-20.663190841674805
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-319.8099670410156,-16.68517303466797,-97.73982238769531,-16.68517303466797,-17.803646087646484
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-322.000732421875,-18.452848434448242,-102.16522216796875,-18.452848434448242,-21.281875610351562
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,-288.8583068847656,-18.124652862548828,-100.22950744628906,-18.124652862548828,-18.556814193725586
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-285.02813720703125,-18.868995666503906,-95.82454681396484,-18.868995666503906,-20.301145553588867
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-266.2609558105469,-17.47951316833496,-96.77737426757812,-17.47951316833496,-16.97755241394043
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-294.9604797363281,-18.364688873291016,-99.29229736328125,-18.364688873291016,-20.262483596801758
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,-324.2285461425781,-14.78792953491211,-98.78995513916016,-14.78792953491211,-16.840993881225586
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,-314.53619384765625,-15.796835899353027,-100.20417022705078,-15.796835899353027,-18.450496673583984
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,-341.111572265625,-14.499628067016602,-98.252685546875,-14.499628067016602,-16.26260757446289
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,-304.8105773925781,-15.696768760681152,-99.70272827148438,-15.696768760681152,-18.041458129882812
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,-322.9660339355469,-16.026256561279297,-99.70309448242188,-16.026256561279297,-15.286399841308594
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-340.0869445800781,-17.706592559814453,-101.65884399414062,-17.706592559814453,-18.208003997802734
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,-276.6824951171875,-14.354665756225586,-99.77619934082031,-14.354665756225586,-14.763290405273438
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-342.8762512207031,-17.56795883178711,-99.20110321044922,-17.56795883178711,-18.597522735595703
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,-303.7973327636719,-15.505441665649414,-96.29959869384766,-15.505441665649414,-16.461360931396484
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-344.1866455078125,-17.617143630981445,-96.33192443847656,-17.617143630981445,-19.095211029052734
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,-274.5096740722656,-13.946084022521973,-91.42742919921875,-13.946084022521973,-15.56017017364502
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-342.1780090332031,-17.592344284057617,-94.8265609741211,-17.592344284057617,-19.688583374023438
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,-344.9836120605469,-18.316396713256836,-101.73884582519531,-18.316396713256836,-20.910585403442383
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,-323.22674560546875,-18.57390785217285,-103.67822265625,-18.57390785217285,-20.266841888427734
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,-313.3683776855469,-18.63492202758789,-94.84330749511719,-18.63492202758789,-18.429412841796875
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,-351.9105529785156,-17.836729049682617,-100.75718688964844,-17.836729049682617,-20.74936294555664
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,-314.11602783203125,-16.135868072509766,-100.18566131591797,-16.135868072509766,-18.614112854003906
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,-306.27459716796875,-17.57357406616211,-104.13133239746094,-17.57357406616211,-20.20496368408203
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,-328.1943054199219,-17.80740737915039,-95.72543334960938,-17.80740737915039,-18.92383575439453
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-308.02996826171875,-18.240100860595703,-101.21623229980469,-18.240100860595703,-20.989849090576172
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,-237.2762908935547,-17.266101837158203,-102.72567749023438,-17.266101837158203,-18.872976303100586
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,-279.8107604980469,-17.537525177001953,-98.86043548583984,-17.537525177001953,-20.479000091552734
